FileName,SPDXID,LicenseConcluded,LicenseComment,LicenseInfoInFile,FileCopyrightText
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/views/p_s/statement_analysis.sql,SPDXRef-item5599,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/mysql/slave_relay_log_info.ibd,SPDXRef-item5215,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/stats_single/insert_3.2.19,SPDXRef-item9652,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.3/data.tar.gz/data.tar/data/mysql/servers.MYD,SPDXRef-item6604,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/start-sandbox,SPDXRef-item6926,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/util/unused-modules,SPDXRef-item9075,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/data.tar.gz/data.tar/data/mysql/time_zone_transition.MYD,SPDXRef-item5734,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.2/data.tar.gz/data.tar/data/mysql/time_zone_name.MYD,SPDXRef-item6466,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.5/data.tar.gz/data.tar/data/mysql/slow_log.CSM,SPDXRef-item6784,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/mysql/time_zone_leap_second.frm,SPDXRef-item5261,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.0/data.tar.gz/data.tar/data/performance_schema/events_statements_summary_by_user_by_event_name.frm,SPDXRef-item6700,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.4/data.tar.gz/data.tar/data/mysql/time_zone_name.MAI,SPDXRef-item6323,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/save-results/slow002.txt,SPDXRef-item7722,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/pt-k8s-debug-collector/main.go,SPDXRef-item9157,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/pod/mqa-rule-LIT.001.pod,SPDXRef-item8547,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/mongolib/proto/connections.go,SPDXRef-item9202,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/slow034-inheritance.txt,SPDXRef-item7639,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/binlogs/raw_binlog.log,SPDXRef-item8377,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/4.1/data.tar.gz/data.tar/data/mysql/tables_priv.frm,SPDXRef-item5060,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/lib/CompareQueryTimes.pm,SPDXRef-item9846,NOASSERTION,,"GPL-2.0 AND Artistic-1.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/lsiutil-003.txt,SPDXRef-item8278,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/configs/mycnf001.txt,SPDXRef-item8526,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/sys/schema_index_statistics.frm,SPDXRef-item5176,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/views/p_s/statements_with_temp_tables.sql,SPDXRef-item6135,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-duplicate-key-checker/samples/issue_331.txt,SPDXRef-item8171,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/r/v_wait_classes_global_by_avg_latency.result,SPDXRef-item5527,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/bin/pt-mysql-summary,SPDXRef-item6954,NOASSERTION,,"Artistic-1.0 AND GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/stats_single/find_3.2.19,SPDXRef-item9639,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/util/NaturalDocs/Info/Languages.txt,SPDXRef-item8973,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.0/data.tar.gz/data.tar/data/performance_schema/file_instances.frm,SPDXRef-item6703,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.3/data.tar.gz/data.tar/data/mysql/time_zone_leap_second.frm,SPDXRef-item6601,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/fingerprints/delete_3.2.19,SPDXRef-item9536,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.0/data.tar.gz/data.tar/data/mysql/time_zone_leap_second.MYD,SPDXRef-item6874,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/sys_56.sql,SPDXRef-item5361,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-visual-explain/samples/index_merge_three_keys.sql,SPDXRef-item7973,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-duplicate-key-checker/basics.t,SPDXRef-item8186,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.3/data.tar.gz/data.tar/data/mysql/host.MYI,SPDXRef-item6575,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-index-usage/save_results.t,SPDXRef-item8157,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/slow033-until-date.txt,SPDXRef-item7659,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-sync/samples/issue_1052.sql,SPDXRef-item7148,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-mysql-summary/samples/temp003/mysql-processlist,SPDXRef-item7503,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/sakila.rental.null2.sql,SPDXRef-item8610,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/mysql-test/suite/sysschema/r/v_waits_global_by_latency.result,SPDXRef-item5992,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.4/data.tar.gz/data.tar/data/mysql/help_topic.frm,SPDXRef-item6275,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.1/data.tar.gz/data.tar/data/mysql/time_zone_name.MYD,SPDXRef-item6374,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/Linux/001/summary,SPDXRef-item8260,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-checksum/samples/all-uc-table.sql,SPDXRef-item7242,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/r/v_metrics.result,SPDXRef-item5481,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-upgrade/diff_query_times.t,SPDXRef-item7431,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/script/profile/group.js,SPDXRef-item9451,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/profiles/find_empty_3.4.12,SPDXRef-item9393,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/issue_1196.log,SPDXRef-item7657,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-checksum/samples/chunkidx004.txt,SPDXRef-item7237,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/views/p_s/metrics.sql,SPDXRef-item5617,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-mysql-summary/samples/temp002/mysql-variables,SPDXRef-item7551,NOASSERTION,,"LicenseRef-GPL",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.4/data.tar.gz/data.tar/data/mysql/proc.MAD,SPDXRef-item6291,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/views/i_s/schema_redundant_indexes.sql,SPDXRef-item5581,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/t/v_schema_unused_indexes.test,SPDXRef-item5447,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/util/NaturalDocs/Modules/NaturalDocs/Languages/Pascal.pm,SPDXRef-item9060,NOASSERTION,,"LicenseRef-AGPL",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/slowlogs/slow-pt-243.txt,SPDXRef-item8711,NOASSERTION,,"LicenseRef-GPL",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/mongolib/proto/master_doc.go,SPDXRef-item9189,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/slow006_AR_4.txt,SPDXRef-item7747,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/doublecol.sql,SPDXRef-item8562,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/daemonizes.pl,SPDXRef-item8814,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/generate_sql_file.sh,SPDXRef-item6067,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/docker/test/entrypoint-mongod.sh,SPDXRef-item9732,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-usage/samples/out/create-table-defs-001.txt,SPDXRef-item7056,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/slow007_explain_2.txt,SPDXRef-item7649,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/bash/po005.sh,SPDXRef-item8618,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/out/find_3.4.12,SPDXRef-item9338,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/genlogs/genlog003.txt,SPDXRef-item8761,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/issue_9-3.sql,SPDXRef-item8592,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/slowlogs/slow005.txt,SPDXRef-item8699,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/sys/user_summary_by_statement_latency.frm,SPDXRef-item5107,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/Linux/004/fio-002_original_output,SPDXRef-item8251,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/util/NaturalDocs/Modules/NaturalDocs/Languages/Ada.pm,SPDXRef-item9061,NOASSERTION,,"LicenseRef-AGPL",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/pl/recset011.txt,SPDXRef-item8791,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-sync/master_master.t,SPDXRef-item7202,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-mysql-summary/samples/temp007/mysqld-executables,SPDXRef-item7541,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/mysql-test/suite/sysschema/t/v_host_summary_by_stages.test,SPDXRef-item5958,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/stats_single/find_empty_3.4.12,SPDXRef-item9616,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-mysql-summary/samples/expected_output_temp_enc004.txt,SPDXRef-item7574,NOASSERTION,,"LicenseRef-GPL",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/out/distinct_3.6.2,SPDXRef-item9336,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.5/data.tar.gz/data.tar/data/mysql/plugin.MYD,SPDXRef-item6812,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/slowlogs/slow051.txt,SPDXRef-item8743,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-sync/samples/issue_634.sql,SPDXRef-item7141,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/performance_schema/events_waits_summary_by_thread_by_event_name.frm,SPDXRef-item5323,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/procedures/diagnostics.sql,SPDXRef-item5379,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/charset.sql,SPDXRef-item8581,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/fingerprints/count_with_query_3.0.15,SPDXRef-item9547,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-ioprofile/samples/001-summarized-sum-times-filename.txt,SPDXRef-item7030,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.0/data.tar.gz/data.tar/data/mysql/time_zone_transition_type.frm,SPDXRef-item6628,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/stats_single/mapreduce_3.0.15,SPDXRef-item9649,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/performance_schema/users.frm,SPDXRef-item5316,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-upgrade/samples/002/select_missing_rows_results.txt,SPDXRef-item7339,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
